git_repository,total_commits,avg_commits_per_day,last_commit_before_months,git_unique_contributors,github_forks,github_stars,open_PRs,merged_PRs,open_issues,resolved_issues,version_release_frequency_months,version_release_frequency_years,LOC,total_lines_added,total_lines_deleted,lines_added_one_and_half_year,lines_deleted_one_and_half_year,readme_updated,SLOC_JS,SLOC_TS,CC
https://github.com/Cigan12/treact-cli,38,6.33,37,1,0,0,0,0,0,0,0,0,887,3769,692,0,0,False,462,532,0
https://github.com/pietrom/mercury-broker,66,0.21,87,3,2,6,0,2,3,18,8.57,104.29,6879,7785,356,0,0,False,5065,0,31
https://github.com/yong86/mssql,3,3.0,118,1,0,0,0,0,0,0,0,0,11365,31267,34,0,0,False,3203,0,0
https://github.com/rsp/nodekeeper-16,3,3.0,89,1,0,0,0,0,0,0,0,0,0,122,0,0,0,False,0,0,0
https://github.com/kutlugsahin/react-smooth-dnd,92,0.05,5,2,149,1700,5,4,47,43,0,0,532,12187,14481,4,0,False,44,157,0
https://github.com/richorama/azuretablebackup,5,0.5,124,2,1,1,0,1,0,0,0,0,162,357,5,0,0,False,147,0,14
https://github.com/wyattades/webpack-boiler,96,0.11,38,1,0,1,0,0,0,0,0.16,1.93,490,41680,29888,0,0,False,414,2,35
https://github.com/VerizonDigital/ectoken,46,0.02,20,19,40,22,0,28,4,8,0,0,0,8305,5644,0,0,False,0,0,0
https://github.com/mc-0bit/edgedb-json,22,0.96,10,2,0,0,0,0,0,0,0,0,0,2892,1624,2892,1624,True,0,787,0
https://github.com/mvj3/normalize_nested_params,5,0.01,106,1,0,0,0,0,0,0,0,0,98,161,1,0,0,False,69,0,29
https://github.com/myactionreplay/bootstrap-datetimepicker,594,0.49,96,114,0,0,0,0,0,0,0.87,10.63,8378,28612,17894,0,0,False,2964,0,524
https://github.com/tvwit/model-fns,7,0.03,77,2,0,0,0,0,0,0,0,0,150,515,25,0,0,False,226,0,6
https://github.com/gcochard/hubot-cloudflare-ddns,11,11.0,104,2,1,0,0,0,0,1,0,0,144,265,29,0,0,False,119,0,5
https://github.com/Zougi/request-enterprise,22,0.04,84,1,0,0,0,0,0,0,0,0,286,1063,487,0,0,False,256,0,89
https://github.com/DaClan008/conf-edit,12,1.71,34,2,0,0,0,0,0,0,0,0,435,1039,175,0,0,False,304,0,104
https://github.com/stf-esbrito/apresentacao-stefanini,1,1.0,72,1,0,0,0,0,0,0,0,0,10,568,0,0,0,False,10,130,0
https://github.com/youngqluol/young-cli,68,0.88,26,3,0,1,0,0,0,0,0,0,7662,27689,4677,0,0,False,2567,0,340
https://github.com/Tyler-Murphy/set-helpers,18,0.01,52,2,0,2,0,1,0,0,0,0,364,1163,36,0,0,False,471,15,23
https://www.github.com/knocus/indianjs,2,2.0,67,1,0,0,0,0,0,0,0,0,558252,801223,797330,0,0,False,41,42,0
https://github.com/oct8cat/relay-route,10,10.0,80,1,0,0,0,0,0,0,0,0,187,4062,192,0,0,False,46,0,2
https://github.com/gausby/translitit-cyrillic-russian-to-latin,7,0.01,96,1,6,15,0,0,0,0,0,0,129,472,18,0,0,False,118,0,0
https://github.com/blackcode1996/Toast_Package,3,1.0,4,1,0,0,0,0,0,0,0,0,182,307,38,307,38,True,148,0,9
https://github.com/zakariaelas/medusa,2002,2.24,20,93,0,1,0,22,0,0,9.25,112.58,58085,1274075,437036,0,0,False,188177,40914,4379
https://github.com/joeyfromspace/mongoose-tag-everything,13,0.16,92,2,1,2,1,0,0,1,0,0,122,562,177,0,0,False,207,0,23
https://github.com/jeanffy/marquis,19,0.03,3,1,0,0,0,0,0,0,0,0,1636,30129,17168,23711,15667,True,745,832,0
https://github.com/ElemeFE/element,4609,1.78,6,665,14600,53900,300,4804,2427,15223,1.65,20.04,42882,350934,140770,26247,1887,True,24834,1768,3253
https://github.com/karthikv/binding_rules,7,3.5,61,1,1,3,0,0,0,0,0,0,0,1234,6,0,0,False,0,265,0
https://github.com/dofloinc/react-doflo-embed,28,0.06,6,2,0,1,2,10,0,1,0,0,2098,79770,29664,5,6,False,819,413,434
https://github.com/react-static/react-static,1610,0.95,22,252,758,10300,0,653,1,920,4.27,51.9,20560,459564,428636,0,0,False,5200,295,514
https://github.com/vimalsudhan/node-log-with-console,12,0.75,89,2,0,0,0,0,0,0,0,0,233,453,25,0,0,False,96,0,22
https://github.com/chrisho/docusaurus-openapi-docs,614,0.55,8,30,0,0,0,0,0,0,0,0,8842,208133,163788,17409,25367,True,1974,11462,117
https://github.com/themhtechnologies/node-pyspark,4,0.13,37,1,0,0,0,0,0,0,0,0,3447,3931,59,0,0,False,1785,24,621
https://github.com/AlexWang1987/wbp-dev-umd,82,0.21,80,1,0,2,1,0,0,0,0,0,111344,112279,111253,0,0,False,439,0,25
https://github.com/szpakm/redux-store-templates,38,0.3,62,3,0,0,1,0,0,0,0,0,622,10588,1666,0,0,False,491,133,80
https://github.com/jonschlinkert/update-sections,8,0.05,92,1,0,4,0,0,0,0,0,0,99,799,249,0,0,False,64,0,26
https://github.com/jfcherng/Noto-Serif-TC-CSS,25,0.02,1,2,1,0,0,10,0,0,0.2,2.49,0,8328,1732,59,65,False,0,0,0
https://github.com/Rich-Harris/Points,14,0.22,129,2,20,96,2,2,7,1,0,0,2366,2586,31,0,0,False,967,0,55
https://github.com/lukasaric/radash-nuxt,6,0.04,0,1,0,0,0,0,0,0,0,0,0,7055,11,7055,11,True,0,63,0
https://github.com/jakeliyw/lyw-cli,1,1.0,11,1,0,0,0,0,0,0,0,0,270,1955,0,1955,0,False,170,0,15
https://github.com/wangzuo/input-moment,91,0.13,77,7,178,527,12,35,26,26,0,0,973,8477,2794,0,0,False,286,0,7
https://github.com/gdsmith/jquery.easing,65,0.02,31,13,430,924,7,23,4,21,0.05,0.55,659,4482,1289,0,0,False,239,0,86
https://github.com/nekgasov/binTree,12,0.02,79,1,0,1,0,0,0,0,0,0,182,366,52,0,0,False,155,0,25
https://github.com/rozek/voltcloud-for-nodejs,76,0.38,24,1,0,0,0,0,0,0,0,0,1991,5065,281,0,0,False,1870,1443,0
https://github.com/nichoth/vdom-metadata-browser,9,9.0,98,1,0,1,0,0,0,0,0,0,185,423,26,0,0,False,161,0,8
https://github.com/AnassAzeroual/ng-offline-lib,25,5.0,28,1,0,0,16,4,0,0,0,0,88,15877,2434,0,0,False,74,237,0
https://github.com/ramonkroetz/pupa,21,0.01,33,5,0,0,0,0,0,0,0.11,1.32,62,553,235,0,0,False,50,5,10
https://github.com/openbci/openbci_nodejs_wifi,110,0.11,47,4,13,15,7,32,1,3,0.93,11.37,2046,15325,8916,0,0,False,1258,0,259
https://github.com/relisiuol/express-html-minifier-terser,8,0.04,2,3,0,0,5,39,0,0,0.68,8.25,196,11866,2408,11866,2408,True,265,0,21
https://github.com/frankizzo/ipayafrica,2,2.0,85,1,4,3,1,2,1,0,0,0,89,214,0,0,0,False,78,0,32
https://github.com/miketheprogrammer/instantiate,11,0.06,122,3,0,1,0,1,0,0,0,0,26,298,36,0,0,False,17,0,7
https://github.com/Bodrus/brain-games,19,0.12,69,1,0,0,0,0,0,0,0,0,282,4778,190,0,0,False,221,0,34
https://github.com/hden/ganglia,5,5.0,123,1,0,0,0,0,0,0,0,0,149,345,4,0,0,False,137,0,0
https://github.com/AuroPick/epic-free-games,76,0.08,4,4,5,45,0,7,0,13,0.59,7.23,137,7060,2265,5908,1910,True,0,317,0
https://github.com/strongloop/strong-oracle,283,0.17,92,27,18,45,1,25,14,30,0.58,7.09,455,10538,4624,0,0,False,889,0,0
https://github.com/KooiInc/SBHelpers,72,0.18,0,1,0,1,0,0,0,0,0,0,504,3892,3499,3892,3499,True,176,0,644
https://github.com/lwsjs/koa-mock-response,16,0.01,49,1,1,2,0,0,0,0,0.11,1.38,41,1566,215,0,0,False,33,0,14
https://github.com/ManagementSystemsIntl/couch-hopper,23,0.22,70,2,0,0,0,0,0,0,0,0,624,3034,895,0,0,False,464,0,54
https://github.com/romainberger/DomHandler-daily,67,0.07,110,6,1,0,0,0,0,0,0,0,486,2542,1330,0,0,False,203,0,59
https://github.com/feupjs/feup,25,0.14,21,4,0,14,0,1,0,0,3.05,37.12,3687,4545,74,0,0,False,2752,0,230
https://github.com/extrabacon/dynamodb-model,13,0.02,104,2,14,52,1,4,4,0,0,0,690,2234,352,0,0,False,599,0,163
https://github.com/AndyFang36/math-magic,7,7.0,24,1,0,0,0,0,0,0,0,0,99,673,51,0,0,False,59,0,15
https://github.com/xiaohwan/passport-weibo,10,0.05,128,2,2,2,0,0,0,0,0,0,261,764,160,0,0,False,114,0,11
https://github.com/infiniteluke/exciter,11,0.09,79,3,1,2,2,8,1,1,1.29,15.73,722,7677,104,0,0,False,1210,0,108
https://github.com/PoliteJS/gulp-change,4,0.0,63,2,7,14,2,1,4,2,0,0,36,129,4,0,0,False,32,0,8
https://github.com/zettajs/zetta-sphero-driver,31,0.25,116,3,0,0,0,0,0,0,0,0,263,409,205,0,0,False,116,0,10
https://github.com/jmpisson/lightning-wizard-oss,4,2.0,39,1,0,0,0,0,0,0,0,0,390,653,6,0,0,False,235,0,31
https://github.com/catpea/peashooter,9,4.5,34,2,0,0,0,0,0,0,0,0,20411,22122,29,0,0,False,16372,0,2
https://github.com/nobl/ioBroker.tesla-wallconnector3,64,0.13,0,3,2,0,2,58,1,0,1.54,18.72,708,12603,1919,12603,1919,True,629,9,75
https://github.com/VoDACode/homium-lib,4,4.0,5,1,0,0,0,0,0,0,0,0,0,4994,82,4994,82,True,0,1536,0
https://github.com/davidhirtz/air-esbuild,3,0.04,1,1,0,0,0,0,0,1,0.76,9.24,113,1221,150,1221,150,False,102,114,0
https://github.com/Wi3ard/google-identity-admin,17,0.04,33,2,0,0,6,6,0,0,60.0,730.0,251,3280,60,0,0,False,219,0,2
https://github.com/hustcc/xhr.js,9,0.02,79,2,3,17,0,0,0,0,0,0,550,1827,927,0,0,False,284,0,26
https://github.com/azure/azure-sdk-for-node,7134,1.7,10,257,600,1200,0,3887,0,1322,0.87,10.61,5389491,8993511,3988464,5,36,True,1721769,79466,761324
https://github.com/sean-olson/golden-section-ui,10,0.03,40,3,0,1,0,0,0,0,0,0,1494,1723,42,0,0,False,1318,0,243
https://github.com/MaximeKjaer/scalajs-webpack,117,0.66,43,2,1,25,16,6,1,2,2.57,31.29,117,22704,14569,0,0,False,439,378,0
https://github.com/itkoren/nightwatch-imagination,9,1.12,87,1,2,5,0,0,0,0,0,0,718,907,10,0,0,False,570,0,133
https://github.com/supabase/postgrest-js,463,0.31,0,54,116,894,15,261,76,160,1.98,24.09,1364,152135,115168,60168,36925,True,17,4437,0
https://github.com/bcomnes/cpx2,225,0.07,2,13,3,35,0,100,3,13,0.3,3.63,3259,20786,16349,2750,2637,True,2317,0,206
https://github.com/eversport/eslint-config-eversports,12,1.5,93,2,2,0,0,6,0,1,0,0,28,186,9,0,0,False,28,0,0
https://github.com/Everyplay/serverbone,435,0.68,101,8,5,5,1,19,4,8,4.72,57.39,3351,11122,4368,0,0,False,1811,0,566
https://github.com/mohitsinghs/prefer-local,42,0.02,7,3,0,0,0,13,0,0,0.11,1.39,18,3544,2214,667,1559,True,6,0,4
https://github.com/BetaHuhn/webpack-loader-s3,114,0.64,34,4,0,0,0,101,1,0,2.93,35.61,197,11041,4552,0,0,False,151,0,29
https://github.com/zyrouge/anime-ext,168,3.11,32,1,6,17,2,36,0,0,0,0,94,8626,2613,0,0,False,769,3664,0
https://github.com/snyk/snyk-poetry-lockfile-parser,46,0.04,4,16,3,11,0,22,0,1,0.41,5.03,7,4554,2764,688,139,False,6,263,0
https://github.com/raymondsze/create-react-scripts,34,0.07,62,2,11,63,2,2,6,2,0,0,1852,28254,463,0,0,False,1368,0,192
https://github.com/wcg-developers/phone-number-to-timezone,27,0.02,19,7,8,7,0,6,0,6,0,0,4540,4912,198,0,0,False,4179,0,80
https://github.com/eldargab/component-npm-post-install,5,5.0,132,1,0,3,0,0,0,0,0,0,35,185,7,0,0,False,31,0,12
https://github.com/joomla-projects/codeceptjs-joomlabrowser,1,1.0,53,1,2,0,1,0,0,0,0,0,0,341,0,0,0,False,0,0,0
https://github.com/KhaledElAnsari/Hellrazor.js,30,0.07,74,1,0,3,0,1,0,1,0,0,141,2410,379,0,0,False,65,0,13
https://github.com/benhailong/openants-for-vue,19,0.06,33,1,5,31,24,7,0,0,0,0,294744,814668,468362,0,0,False,246022,0,48079
https://github.com/Loilo/bubble-arc,27,6.75,106,2,0,0,0,0,0,0,0,0,741,11359,9440,0,0,False,663,0,214
https://github.com/deve-sh/Migrate-To-Vite,58,8.29,9,2,0,2,0,0,0,0,0,0,5,5710,3499,5710,3499,True,4,367,0
https://github.com/boronia/ableplayer,772,0.33,42,36,1,0,1,9,0,0,0.28,3.42,72537,181543,107227,0,0,False,14772,18,13005
https://github.com/react-component/queue-anim,303,0.14,31,15,36,472,10,288,2,58,1.03,12.49,971,20135,17370,0,0,False,67,1475,0
https://github.com/juanvilchez2002/npm-random-mensajes0001,2,2.0,34,1,0,0,0,0,0,0,0,0,22,52,2,0,0,False,16,0,0
https://github.com/holgerengels/kmap-jsxgraph,10,0.02,5,1,0,0,0,0,0,0,0,0,0,22515,1341,212,149,False,12,244,0
https://github.com/shwilliam/git-waiting,5,5.0,52,1,0,0,0,0,0,0,0,0,0,40,3,0,0,False,0,0,0
https://github.com/SubZane/gulp-handlebars-builder,84,0.04,59,20,0,0,0,0,0,0,0.15,1.87,154,775,327,0,0,False,108,0,23
https://github.com/morganney/mui-scrollable-slider-hook,7,1.4,29,1,1,0,0,2,0,0,22.5,273.75,186,17599,246,0,0,False,168,0,21
https://github.com/yldio/chartjs-chart-box-plot,17,1.13,86,3,0,2,0,0,0,0,0,0,498,4575,430,0,0,False,396,0,51
https://github.com/niklabh/payzippy,13,6.5,118,2,0,5,1,0,0,0,0,0,428,689,94,0,0,False,396,0,74
https://github.com/fix2015/angular-chart-morris,15,0.58,86,1,0,0,0,0,0,0,0,0,844,1202,657,0,0,False,0,0,61
https://github.com/packagex-io/bubbles-react-native,71,0.1,2,12,1,1,0,11,26,5,0.5,6.03,1465,172482,156009,109583,106451,True,1215,10986,0
https://github.com/crazyair/yforms,319,0.31,15,3,5,17,0,50,0,0,6.86,83.45,158,49717,35312,26,26,True,129,4043,3
https://github.com/noradle/noradle-resultsets,9,3.0,99,1,0,2,0,0,0,0,0,0,462,1425,10,0,0,False,391,0,58
https://github.com/fixrm/create-react-app-typescript-static,1745,3.11,74,441,0,0,0,0,0,0,4.1,49.89,15203,128426,22778,0,0,False,55170,107,715
https://github.com/Keve1227/dynamike,23,0.04,7,2,0,1,0,0,0,0,60.0,730.0,0,1448,75,2,1,True,70,0,0
https://github.com/thomasbrueggemann/inreach.js,19,0.04,79,2,0,1,0,0,0,0,0,0,61,323,106,0,0,False,52,0,2
https://github.com/AKP48Squared/logger,22,0.1,88,2,0,0,0,0,0,0,3.75,45.62,35,221,44,0,0,False,26,0,3
https://github.com/EruantalonJS/node-doxygen,24,0.02,37,2,4,5,3,22,3,17,0.15,1.88,1398,6074,2322,0,0,False,398,0,67
https://github.com/digitimate/digitimate,68,0.07,74,6,5,38,0,4,5,6,0,0,291,2371,766,0,0,False,242,0,49
https://github.com/vellengs/gatsby-theme-antv,1326,2.41,35,21,0,0,0,0,0,0,12.68,154.28,1481,186990,127440,0,0,False,1079,7901,74
https://github.com/rodrigogs/garrulous,4,1.33,79,1,0,1,0,0,0,0,0,0,57,2918,35,0,0,False,44,0,8
https://github.com/ragingwind/field-value,12,0.06,92,1,0,0,0,0,0,0,0.86,10.48,180,610,293,0,0,False,74,0,28
https://github.com/blakeanedved/revealjs-react,7,7.0,44,1,14,39,16,5,3,0,0,0,3159,13973,1071,0,0,False,2772,0,44
https://github.com/seekcx/egg-acr,21,0.4,67,1,0,4,0,0,0,0,5.4,65.7,79,20420,8686,0,0,False,98,9,10
https://github.com/doczjs/docz,1609,0.98,17,138,1500,23500,2,485,108,1138,3.7,45.02,5615,263395,208566,21,21,True,3668,4042,202
https://github.com/indico/redux-router-querystring,24,0.14,65,4,1,1,0,3,0,0,1.93,23.48,150,375,86,0,0,False,131,0,26
https://github.com/sdemjanenko/msx-loader,13,0.01,96,6,6,9,0,2,0,0,0,0,36,88,23,0,0,False,31,0,7
https://github.com/Microsoft/appcenter-sdk-react-native,2788,1.04,1,112,144,407,0,708,13,297,0.87,10.55,10788,2858067,2823525,377,267,False,4038,721,286
https://github.com/scottypickering/luxorpool,9,9.0,10,2,0,1,0,0,0,0,0,0,0,1414,26,1414,26,True,0,369,0
https://github.com/MrHzq/js-npm-template,17,0.03,38,1,0,0,0,0,0,0,0,0,38,370,114,0,0,False,15,0,5
https://github.com/osu-cdme/oasis-xml.js,25,0.45,25,1,0,0,0,0,0,0,0,0,921,3185,1338,0,0,False,0,403,0
https://github.com/chrisgreg/get-pixel-promise,11,11.0,92,2,0,1,0,0,0,1,0,0,17,174,23,0,0,False,14,0,4
https://github.com/miguel5g/mozuku,3,3.0,42,2,0,1,0,0,0,0,0,0,24,361,1,0,0,False,24,113,0
https://github.com/joontop/joontop-editor,7,0.54,63,2,0,0,0,0,1,0,0,0,663,874,15,0,0,False,653,0,155
https://github.com/Bandwidth/redoc,2663,0.88,1,228,0,0,1,28,0,0,0.68,8.23,2477,286610,193416,19295,32874,True,347,12553,0
https://github.com/pawanpaudel93/pl-pages,459,0.13,1,46,0,0,0,11,0,0,60.0,730.0,1614,29358,21600,11628,11748,True,1295,0,205
https://github.com/elliottsj/babel-inline-import-loader,381,0.17,4,6,2,14,21,310,1,5,0.2,2.41,91,49521,43181,3709,3660,False,76,0,10
https://github.com/diplomatiegouvfr/hornet-js,18,0.01,56,7,7,16,2,0,3,1,0.25,3.01,7820,389272,261359,0,0,False,1267,31088,289
https://github.com/ZetaE/iptv-m3u-manager,24,1.04,95,2,2,5,0,0,1,0,0,0,39584,160030,78859,0,0,False,156,0,53
https://github.com/MetaMask/template-snap-monorepo,88,0.13,0,13,92,109,3,119,5,21,0,0,201,58524,35796,24580,23136,True,707,1296,0
https://github.com/honeo/make-element,16,0.02,72,2,0,0,0,0,0,0,0,0,0,1127,100,0,0,False,42,0,0
https://github.com/axelpale/redis-sorted-set,25,0.01,2,1,1,21,0,2,0,0,0,0,929,3728,1785,110,130,True,644,0,233
https://github.com/jonschlinkert/parser-utils,11,1.1,115,1,0,3,0,0,0,0,12.0,146.0,221,1071,372,0,0,False,75,0,9
https://github.com/JoshuaKGoldberg/disposable-discord-client,6,6.0,2,2,0,1,10,3,0,0,0,0,0,9050,675,9050,675,True,111,18,0
https://github.com/noMukc/js.sokky,3,3.0,8,1,0,0,0,0,0,0,0,0,0,389,3,389,3,True,0,0,0
https://github.com/allex-libs/sessionsauthenticationmixins,5,0.0,1,1,0,0,0,0,0,0,0,0,130,194,13,57,13,False,117,0,29
https://github.com/tjb-webcomponents/tjb-auth-reset,16,0.47,62,1,0,0,0,0,0,0,0,0,1017,4982,654,0,0,False,875,0,75
https://github.com/gritzko/stream-url-ws,18,0.13,99,2,2,0,0,2,0,1,0,0,52,367,75,0,0,False,162,0,9
https://github.com/JamesMGreene/node-playerglobal-latest,12,0.02,102,1,1,3,0,0,0,1,0.65,7.85,131,377,32,0,0,False,148,0,20
https://github.com/IxquitilisSaid/child-node-remove-polyfill,5,5.0,42,1,0,0,0,0,0,0,0,0,15,45,3,0,0,False,15,0,2
https://github.com/anodejs/node-rebus,83,0.14,127,4,2,7,0,13,1,0,0,0,734,3401,1800,0,0,False,297,0,100
https://github.com/Gabfranck/svg_avatar_angularjs,7,0.02,69,1,0,0,0,0,0,0,0,0,421,1146,396,0,0,False,352,0,108
https://github.com/goodmind/normalizr-entities,26,2.89,78,1,0,0,0,0,0,0,21.43,260.71,4187,10124,47,0,0,False,3156,3,15
https://github.com/jalik/jk-logger,183,0.08,0,1,0,3,2,12,0,1,0.51,6.26,452,87226,69250,23622,14326,True,0,262,0
https://github.com/Brain-Development-and-Disorders-Lab/jspsych-attention-check,92,0.12,4,3,0,0,0,6,0,0,0.84,10.27,721,17167,9103,7828,6276,True,178,548,0
https://github.com/rorymadden/grunt-nodev,4,0.01,118,3,2,0,1,1,0,0,0,0,134,348,7,0,0,False,93,0,12
https://github.com/quaos/twintron,20,1.05,77,3,0,0,0,0,0,0,0,0,1961,4340,1317,0,0,False,1377,0,3365
https://github.com/cdaz5/react-loaders-spinners,32,5.33,70,1,0,9,0,2,0,1,0,0,436,9694,148,0,0,False,391,0,2
https://github.com/xdfcn/excel-push-pull,52,1.24,115,1,1,1,0,0,0,1,0,0,495,1457,208,0,0,False,622,0,119
https://github.com/amsify42/jquery.amsify.suggestags,178,0.15,30,9,40,62,0,11,5,66,0,0,929,3836,1923,0,0,False,846,0,285
https://github.com/Lcfvs/queue.io,44,0.05,83,2,0,1,0,0,1,0,0,0,1232,2799,1366,0,0,False,906,0,503
https://github.com/germanynick/n8n-nodes-moleculer,4,4.0,12,2,0,0,0,0,0,0,0,0,135,50487,13284,50487,13284,True,68,430,0
https://github.com/janrg/badiDate,64,0.04,43,4,3,17,14,19,0,3,0.15,1.84,39854,118161,79529,0,0,False,17507,4069,0
https://github.com/3axap4eHko/module-runtime,1,1.0,86,1,0,0,0,0,0,0,0,0,54,97,0,0,0,False,39,0,5
https://github.com/bradley/blotter,211,0.17,56,4,210,3000,0,17,19,31,0,0,184800,272060,210837,0,0,False,17359,0,165
https://github.com/taylrun/graphql-directive-connection,55,0.03,8,5,4,13,4,25,1,4,0.3,3.68,259,26069,21067,961,3134,True,45,231,0
https://github.com/intuit/node-pom-parser,126,0.04,6,12,28,21,2,22,4,17,0.13,1.6,186,2371,1069,575,407,True,0,143,0
https://github.com/koskimas/kysely,1040,0.96,0,88,206,8800,25,268,57,536,3.27,39.83,2092,638893,534705,337034,370897,True,1038,22101,0
https://github.com/slevp/egg-view-twig,1,1.0,84,1,2,3,0,0,1,0,0,0,97,622,0,0,0,False,156,0,6
https://github.com/oss6/yodel-tracking,5,5.0,103,1,1,3,0,0,0,0,0,0,36,179,11,0,0,False,27,0,11
https://github.com/agirorn/embedded-postgres-cli,3,3.0,4,1,0,0,0,0,0,0,0,0,106,1707,1,1707,1,True,90,0,7
https://github.com/tolerance-go/weapp-start,176,2.63,68,2,3,42,2,0,2,0,36.52,444.35,2417,8266,3124,0,0,False,1870,0,271
https://github.com/XadillaX/otrans,13,0.02,69,2,0,1,0,1,0,0,0,0,76,520,59,0,0,False,46,0,14
https://github.com/baloian/marcal,42,0.04,6,1,0,1,0,0,0,0,60.0,730.0,0,9419,6212,2328,3520,True,0,153,0
https://github.com/acuarica/evm,1706,0.91,0,6,3,30,0,45,20,48,0.75,9.08,2082,674423,502478,351528,471442,True,722,3772,0
https://github.com/zhoulujun/tinymce-vue-es5,15,0.26,33,1,0,6,0,0,0,1,0,0,926,24718,7840,0,0,False,782,0,0
https://github.com/Azusfin/basic-jsmath,1,1.0,26,1,0,1,0,0,0,0,0,0,132,3462,0,0,0,False,115,475,0
https://github.com/jiang756797147/tableview,6,6.0,31,2,0,0,0,0,0,0,0,0,1273999,2171967,2170792,0,0,False,392,0,47
https://github.com/MrElfajar/debug-server,3,3.0,18,1,0,0,0,0,0,0,0,0,144,707,2,707,2,True,125,0,5331
https://github.com/mattstyles/gulp-hoganify,4,4.0,110,1,0,0,0,0,1,0,0,0,102,143,4,0,0,False,57,0,7
https://github.com/dyangjs/dyangjs-property-decorator,7,0.18,50,2,0,1,0,0,0,0,0,0,0,509,32,0,0,False,0,198,0
https://github.com/MeowsSauce/xhnpm,9,0.64,1,1,1,0,0,0,0,0,0,0,63,193,11,193,11,True,58,0,4
https://github.com/TehShrike/validate-noddity-post,38,0.03,50,2,0,0,4,16,1,0,0.15,1.87,68,2233,211,0,0,False,57,0,23
https://github.com/ghafran/sql-injection,18,0.01,29,2,12,22,1,0,0,0,0,0,115,590,214,0,0,False,150,0,19
https://github.com/ant-design/pro-components,6240,2.63,0,668,1300,3900,6,2071,222,5701,9.67,117.64,23939,2397601,2057048,943496,940323,True,772,70551,126
https://github.com/kondi/eslint-plugin-class-method-newlines,2,2.0,24,1,0,0,0,0,0,0,0,0,8,3482,0,0,0,False,7,47,0
https://github.com/Level/level,230,0.06,1,22,119,1500,2,121,7,111,0.33,4.02,4,3364,1563,14,4,True,2,54,0
https://github.com/squikjs/munshi,4,0.01,27,2,0,2,0,0,0,0,0,0,109,452,274,0,0,False,54,0,13
https://github.com/bitpay/bitcore-stealth,5,2.5,111,1,16,5,0,0,0,0,0,0,453,945,78,0,0,False,485,0,46
https://github.com/issadarkthing/discordjs-rpg,121,0.19,9,2,4,2,0,0,0,1,0,0,59,15234,7451,8230,6017,True,5,827,0
https://github.com/axfree/smi2srt,37,0.02,19,1,2,20,0,0,0,1,0,0,309,1100,418,0,0,False,258,0,47
https://github.com/senthilprabhut/yslow-nodejs,7,0.01,88,2,3,2,0,0,0,0,0,0,6552,6953,29,0,0,False,4288,0,1040
https://github.com/cameronwilby/strip-scripts,1,1.0,83,1,0,0,0,0,0,0,0,0,5,75,0,0,0,False,4,0,0
https://github.com/baobao1270/awsl.css,9,0.38,46,2,0,4,0,0,0,1,0,0,0,2585,76,0,0,False,0,0,0
https://github.com/featurist/mimetype-recognised,2,2.0,114,1,0,0,0,0,0,0,0,0,39,62,3,0,0,False,33,0,10
https://github.com/jhermsmeier/node-blockdevice,85,0.06,64,3,3,13,0,1,2,5,0.27,3.3,563,1296,409,0,0,False,356,0,87
https://github.com/penx/usb-audio,7,7.0,46,1,0,0,0,0,0,0,0,0,77,133,23,0,0,False,42,0,0
https://github.com/srfrnk/ng-device-detector,159,0.07,42,24,71,240,7,31,1,62,0.43,5.23,179,12990,4618,0,0,False,308,0,16
https://github.com/nbarikipoulos/poppy-robot-cli,236,0.15,16,2,0,0,1,4,1,82,0.62,7.52,2150,24846,11867,4405,4632,True,1292,0,135
https://github.com/sfi0zy/medium,14,0.28,10,1,0,0,0,0,0,0,0,0,314,5493,67,5493,67,True,239,0,11
https://github.com/yianni-ververis/sense-components-capability-api,5,5.0,74,1,0,0,0,0,0,0,0,0,1,183,5,0,0,False,1,0,0
https://github.com/yourconst/ebinary,26,0.04,4,2,0,0,0,2,0,0,0,0,0,11975,1376,11939,1376,True,0,4135,0
https://github.com/ProjectMirador/mirador,5755,1.61,1,127,249,529,34,1964,221,1634,0.68,8.27,322235,782948,603094,38674,38143,False,18290,0,1713
https://github.com/yazgazan/bufferify,1,1.0,107,1,0,0,0,0,0,0,0,0,23,92,0,0,0,False,19,0,3
https://github.com/tomgold182/fire-power,8,0.02,51,3,0,5,2,2,0,0,0,0,438,5658,2698,0,0,False,198,0,12
https://github.com/keplersj/gatsby-theme-sputnik,110,0.12,24,3,0,1,9,82,0,0,1.26,15.37,121,52129,33267,0,0,False,82,0,0
https://github.com/NeoLegends/frontmatter-translate,3,3.0,7,1,0,0,0,0,0,0,0,0,0,3638,1,3638,1,True,0,204,0
https://github.com/skayi/js-loop,25,1.39,32,2,0,0,0,0,0,0,0,0,704588,876285,876037,0,0,False,30,0,2
https://github.com/guiseek/angular-api-transparencia-brasil,11,0.52,91,1,1,2,0,0,0,0,0,0,317,1567,514,0,0,False,295,0,8
https://github.com/albertofragoso/platzom,2,2.0,83,1,0,0,0,0,0,0,0,0,98,323,1,0,0,False,69,0,8
https://github.com/es-shims/Date,20,0.03,0,1,3,2,0,0,1,0,0.24,2.93,1269,3706,104,126,97,False,1747,0,240
https://github.com/Grazac-Project/payercoins-node-sdk,1,1.0,22,1,0,0,0,0,0,0,0,0,0,127,0,0,0,False,0,0,0
https://github.com/Iryoda/jupiter-reader,11,5.5,33,1,0,0,0,0,0,0,0,0,0,280,92,0,0,False,0,56,0
